[ID,X,Y,SIZE][ 0,  346,   54,  210] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[0,0,255]
[ID,X,Y,SIZE][ 0,  876,   59,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[194,251,255]
[ID,X,Y,SIZE][ 0,  815,   56,  251] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[195,253,255]
[ID,X,Y,SIZE][ 0,  752,   58,  233] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[193,2,255]
[ID,X,Y,SIZE][ 0,  686,   63,  213] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[190,5,255]
[ID,X,Y,SIZE][ 0,  615,   69,  192] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[185,6,255]
[ID,X,Y,SIZE][ 0,  540,   72,  177] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[181,3,255]
[ID,X,Y,SIZE][ 0,  466,   62,  174] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[182,246,255]
[ID,X,Y,SIZE][ 0,  393,   48,  173] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[183,242,255]
[ID,X,Y,SIZE][ 0,  325,   32,  174] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[188,240,255]
[ID,X,Y,SIZE][ 0,  264,   22,  162] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[195,246,255]
[ID,X,Y,SIZE][ 0,  203,   17,  140] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[195,251,255]
[ID,X,Y,SIZE][ 0,  141,   14,  110] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[194,253,255]
[ID,X,Y,SIZE][ 0,  141,   14,  110] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[0,0,255]
Hand Up Gesture Type = GestSingleFingerSlideLeft,ID = 15, Start(1439,99), End(141,14)]
[ID,X,Y,SIZE][ 0,  201,   34,  114] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[60,20,255]
[ID,X,Y,SIZE][ 0,  203,   35,  127] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[2,1,255]
[ID,X,Y,SIZE][ 0,  204,   35,  147] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[1,0,255]
[ID,X,Y,SIZE][ 0,  210,   36,  170] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[6,1,255]
[ID,X,Y,SIZE][ 0,  227,   40,  190] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[17,4,255]
[ID,X,Y,SIZE][ 0,  245,   43,  211] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[18,3,255]
[ID,X,Y,SIZE][ 0,  265,   48,  233] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[20,5,255]
[ID,X,Y,SIZE][ 0,  291,   55,  244] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[26,7,255]
[ID,X,Y,SIZE][ 0,  323,   63,  249] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[32,8,255]
[ID,X,Y,SIZE][ 0,  361,   73,  252] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[38,10,255]
[ID,X,Y,SIZE][ 0,  408,   85,  253] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[47,12,255]
[ID,X,Y,SIZE][ 0,  466,   94,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[58,9,255]
[ID,X,Y,SIZE][ 0,  553,  100,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[87,6,255]
[ID,X,Y,SIZE][ 0,  643,  102,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[90,2,255]
[ID,X,Y,SIZE][ 0,  732,  100,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[89,254,255]
[ID,X,Y,SIZE][ 0,  819,   98,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[87,254,255]
[ID,X,Y,SIZE][ 0,  904,   97,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[85,255,255]
[ID,X,Y,SIZE][ 0,  989,   98,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[85,1,255]
[ID,X,Y,SIZE][ 0, 1076,  100,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[87,2,255]
[ID,X,Y,SIZE][ 0, 1165,  106,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[89,6,255]
[ID,X,Y,SIZE][ 0, 1258,  114,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[93,8,255]
[ID,X,Y,SIZE][ 0, 1352,  125,  230] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[94,11,255]
[ID,X,Y,SIZE][ 0, 1437,  137,  175] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[85,12,255]
[ID,X,Y,SIZE][ 0, 1437,  137,  175] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[0,0,255]
Hand Up Gesture Type = GestSingleFingerSlideRight,ID = 15, Start(201,34), End(1437,137)]
[ID,X,Y,SIZE][ 0, 1438,  130,  155] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[1,249,255]
[ID,X,Y,SIZE][ 0, 1423,  129,  184] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[241,255,255]
[ID,X,Y,SIZE][ 0, 1379,  125,  219] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[212,252,255]
[ID,X,Y,SIZE][ 0, 1298,  117,  237] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[175,248,255]
[ID,X,Y,SIZE][ 0, 1211,  109,  246] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[169,248,255]
[ID,X,Y,SIZE][ 0, 1125,  102,  250] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[170,249,255]
[ID,X,Y,SIZE][ 0, 1038,   96,  252] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[169,250,255]
[ID,X,Y,SIZE][ 0,  953,   94,  253] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[171,254,255]
[ID,X,Y,SIZE][ 0,  869,   92,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[172,254,255]
[ID,X,Y,SIZE][ 0,  785,   93,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[172,1,255]
[ID,X,Y,SIZE][ 0,  698,   95,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[169,2,255]
[ID,X,Y,SIZE][ 0,  609,   98,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[167,3,255]
[ID,X,Y,SIZE][ 0,  520,   95,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[167,253,255]
[ID,X,Y,SIZE][ 0,  437,   89,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[173,250,255]
[ID,X,Y,SIZE][ 0,  361,   75,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[180,242,255]
[ID,X,Y,SIZE][ 0,  291,   58,  246] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[186,239,255]
[ID,X,Y,SIZE][ 0,  227,   46,  220] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[192,244,255]
[ID,X,Y,SIZE][ 0,  166,   39,  179] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[195,249,255]
[ID,X,Y,SIZE][ 0,  166,   39,  179] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[0,0,255]
Hand Up Gesture Type = GestSingleFingerSlideLeft,ID = 15, Start(1438,130), End(166,39)]
[ID,X,Y,SIZE][ 0,  364,   75,  255] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[127,36,255]
[ID,X,Y,SIZE][ 0,  376,   78,  255] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[12,3,255]
[ID,X,Y,SIZE][ 0,  405,   84,  255] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[29,6,255]
[ID,X,Y,SIZE][ 0,  467,   93,  255] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[62,9,255]
[ID,X,Y,SIZE][ 0,  543,   98,  255] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[76,5,255]
[ID,X,Y,SIZE][ 0,  631,  100,  255] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[88,2,255]
[ID,X,Y,SIZE][ 0,  725,   97,  255] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[94,253,255]
[ID,X,Y,SIZE][ 0,  822,   95,  255] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[97,254,255]
[ID,X,Y,SIZE][ 0,  926,   93,  255] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[104,254,255]
[ID,X,Y,SIZE][ 0, 1037,   94,  255] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[111,1,255]
[ID,X,Y,SIZE][ 0, 1152,   97,  255] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[115,3,255]
[ID,X,Y,SIZE][ 0, 1274,  101,  255] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[122,4,255]
[ID,X,Y,SIZE][ 0, 1389,  106,  226] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[115,5,255]
[ID,X,Y,SIZE][ 0, 1488,  118,  146] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[99,12,255]
[ID,X,Y,SIZE][ 0, 1488,  118,  146] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[0,0,255]
Hand Up Gesture Type = GestSingleFingerSlideRight,ID = 15, Start(364,75), End(1488,118)]
[ID,X,Y,SIZE][ 0, 1434,  128,  163] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[202,10,255]
[ID,X,Y,SIZE][ 0, 1415,  127,  194] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[237,255,255]
[ID,X,Y,SIZE][ 0, 1362,  123,  224] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[203,252,255]
[ID,X,Y,SIZE][ 0, 1267,  117,  239] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[161,250,255]
[ID,X,Y,SIZE][ 0, 1170,  110,  247] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[159,249,255]
[ID,X,Y,SIZE][ 0, 1072,  103,  251] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[158,249,255]
[ID,X,Y,SIZE][ 0,  974,   98,  253] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[158,251,255]
[ID,X,Y,SIZE][ 0,  877,   96,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[159,254,255]
[ID,X,Y,SIZE][ 0,  778,   97,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[157,1,255]
[ID,X,Y,SIZE][ 0,  673,  100,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[151,3,255]
[ID,X,Y,SIZE][ 0,  562,  100,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[145,0,255]
[ID,X,Y,SIZE][ 0,  456,   91,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[150,247,255]
[ID,X,Y,SIZE][ 0,  357,   73,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[157,238,255]
[ID,X,Y,SIZE][ 0,  266,   53,  234] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[165,236,255]
[ID,X,Y,SIZE][ 0,  174,   43,  190] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[164,246,255]
[ID,X,Y,SIZE][ 0,   85,   40,  127] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[167,253,255]
[ID,X,Y,SIZE][ 0,   85,   40,  127] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[0,0,255]
Hand Up Gesture Type = GestSingleFingerSlideLeft,ID = 15, Start(1434,128), End(85,40)]
