[ID,X,Y,SIZE][ 0, 1476,   75,  123] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[0,0,255]
[ID,X,Y,SIZE][ 0, 1469,   74,  146] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[249,255,255]
[ID,X,Y,SIZE][ 0, 1448,   71,  177] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[235,253,255]
[ID,X,Y,SIZE][ 0, 1405,   66,  205] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[213,251,255]
[ID,X,Y,SIZE][ 0, 1355,   63,  225] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[206,253,255]
[ID,X,Y,SIZE][ 0, 1300,   59,  239] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[201,252,255]
[ID,X,Y,SIZE][ 0, 1244,   58,  247] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[200,255,255]
[ID,X,Y,SIZE][ 0, 1185,   58,  251] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[197,0,255]
[ID,X,Y,SIZE][ 0, 1125,   56,  253] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[196,254,255]
[ID,X,Y,SIZE][ 0, 1062,   56,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[193,0,255]
[ID,X,Y,SIZE][ 0,  997,   54,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[191,254,255]
[ID,X,Y,SIZE][ 0,  930,   53,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[189,255,255]
[ID,X,Y,SIZE][ 0,  861,   51,  253] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[187,254,255]
[ID,X,Y,SIZE][ 0,  787,   53,  236] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[182,2,255]
[ID,X,Y,SIZE][ 0,  700,   60,  209] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[169,7,255]
[ID,X,Y,SIZE][ 0,  596,   68,  180] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[152,8,255]
[ID,X,Y,SIZE][ 0,  482,   58,  166] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[142,246,255]
[ID,X,Y,SIZE][ 0,  372,   34,  156] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[146,232,255]
[ID,X,Y,SIZE][ 0,  265,   18,  136] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[149,240,255]
[ID,X,Y,SIZE][ 0,  265,   18,  136] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[0,0,255]
Hand Up Gesture Type = GestSingleFingerSlideLeft,ID = 15, Start(1476,75), End(265,18)]
[ID,X,Y,SIZE][ 0,  747,   34,  115] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[127,16,255]
[ID,X,Y,SIZE][ 0,  765,   33,  132] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[18,255,255]
[ID,X,Y,SIZE][ 0,  807,   34,  155] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[42,1,255]
[ID,X,Y,SIZE][ 0,  884,   37,  182] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[77,3,255]
[ID,X,Y,SIZE][ 0,  965,   44,  208] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[81,7,255]
[ID,X,Y,SIZE][ 0, 1046,   52,  231] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[81,8,255]
[ID,X,Y,SIZE][ 0, 1133,   64,  243] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[87,12,255]
[ID,X,Y,SIZE][ 0, 1220,   73,  249] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[87,9,255]
[ID,X,Y,SIZE][ 0, 1310,   80,  252] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[90,7,255]
[ID,X,Y,SIZE][ 0, 1394,   86,  236] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[84,6,255]
[ID,X,Y,SIZE][ 0, 1468,   94,  171] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[74,8,255]
[ID,X,Y,SIZE][ 0, 1468,   94,  171] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[0,0,255]
Hand Up Gesture Type = GestSingleFingerSlideRight,ID = 15, Start(747,34), End(1468,94)]
[ID,X,Y,SIZE][ 0, 1456,   93,  168] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[244,255,255]
[ID,X,Y,SIZE][ 0, 1445,   91,  203] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[245,254,255]
[ID,X,Y,SIZE][ 0, 1416,   89,  229] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[227,254,255]
[ID,X,Y,SIZE][ 0, 1366,   87,  242] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[206,254,255]
[ID,X,Y,SIZE][ 0, 1315,   85,  248] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[205,254,255]
[ID,X,Y,SIZE][ 0, 1266,   84,  251] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[207,255,255]
[ID,X,Y,SIZE][ 0, 1216,   85,  253] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[206,1,255]
[ID,X,Y,SIZE][ 0, 1164,   82,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[204,253,255]
[ID,X,Y,SIZE][ 0, 1112,   81,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[204,255,255]
[ID,X,Y,SIZE][ 0, 1060,   79,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[204,254,255]
[ID,X,Y,SIZE][ 0, 1006,   77,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[202,254,255]
[ID,X,Y,SIZE][ 0,  954,   77,  254] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[204,0,255]
