Finger touched, detecting gesture...
[ID,X,Y,SIZE][ 0, 1101,  152,  177] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[0,0,255]
[ID,X,Y,SIZE][ 0, 1097,  149,  191] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[252,253,255]
[ID,X,Y,SIZE][ 0, 1080,  143,  214] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[239,250,255]
[ID,X,Y,SIZE][ 0, 1042,  131,  234] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[218,244,255]
[ID,X,Y,SIZE][ 0,  994,  119,  244] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[208,244,255]
[ID,X,Y,SIZE][ 0,  937,  109,  249] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[199,246,255]
[ID,X,Y,SIZE][ 0,  874,  101,  252] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[193,248,255]
[ID,X,Y,SIZE][ 0,  795,   96,  253] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[177,251,255]
[ID,X,Y,SIZE][ 0,  707,   95,  247] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[168,255,255]
[ID,X,Y,SIZE][ 0,  608,   94,  231] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[157,255,255]
[ID,X,Y,SIZE][ 0,  495,   84,  227] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[143,246,255]
[ID,X,Y,SIZE][ 0,  380,   61,  213] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[141,233,255]
[ID,X,Y,SIZE][ 0,  265,   43,  179] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[141,238,255]
[ID,X,Y,SIZE][ 0,  147,   39,  127] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[138,252,255]
[ID,X,Y,SIZE][ 0,  147,   39,  127] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[0,0,255]
Hand Up Gesture Type = GestSingleFingerSlideLeft,ID = 15, Start(1101,152), End(147,39)]

Finger touched, detecting gesture...
[ID,X,Y,SIZE][ 0,  755,   47,  152] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[127,8,255]
[ID,X,Y,SIZE][ 0,  758,   44,  148] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[3,253,255]
[ID,X,Y,SIZE][ 0,  765,   37,  135] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[7,249,255]
[ID,X,Y,SIZE][ 0,  777,   25,  117] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[12,244,255]
[ID,X,Y,SIZE][ 0,  787,   16,   99] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[10,247,255]
[ID,X,Y,SIZE][ 0,  793,   12,   81] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[6,252,255]
[ID,X,Y,SIZE][ 0,  797,    8,   66] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[4,252,255]
[ID,X,Y,SIZE][ 0,  799,    6,   52] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[2,254,255]
[ID,X,Y,SIZE][ 0,  799,    6,   52] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[0,0,255]
No Gesture Detected!
Finger touched, detecting gesture...
[ID,X,Y,SIZE][ 0,  326,   47,  181] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[129,41,255]
[ID,X,Y,SIZE][ 0,  329,   48,  191] RealTime Gesture ID1[0], ID2[0], Gesture Type[4],[3,1,255]
